127.0.0.1 - - [14/Sep/2023:23:40:34 +0200] "GET /syncope/rest/oidcclient/providers HTTP/1.1" 200 37
127.0.0.1 - - [14/Sep/2023:23:40:34 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 2115
127.0.0.1 - - [14/Sep/2023:23:40:34 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1004
127.0.0.1 - - [14/Sep/2023:23:40:34 +0200] "GET /syncope/rest/saml2sp/identityProviders HTTP/1.1" 200 37
127.0.0.1 - - [14/Sep/2023:23:40:34 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 2115
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:34 +0200] "GET /syncope-enduser/api/oidcProviders?noCache=1694727633714 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:34 +0200] "GET /syncope-enduser/api/dynamicTemplate?noCache=1694727633729 HTTP/1.1" 200 1042
127.0.0.1 - - [14/Sep/2023:23:40:34 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1004
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:34 +0200] "GET /syncope-enduser/app/css/accessibility.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:34 +0200] "GET /syncope-enduser/app/css/app.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:34 +0200] "GET /syncope-enduser/app/css/notification.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:34 +0200] "GET /syncope-enduser/app/views/self.html HTTP/1.1" 200 1291
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:35 +0200] "GET /syncope-enduser/api/info?noCache=1694727633714 HTTP/1.1" 200 190
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:35 +0200] "GET /syncope-enduser/api/saml2IdPs?noCache=1694727633714 HTTP/1.1" 200 12
127.0.0.1 - - [14/Sep/2023:23:40:35 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1004
127.0.0.1 - - [14/Sep/2023:23:40:35 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 2115
127.0.0.1 - - [14/Sep/2023:23:40:35 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 2115
127.0.0.1 - - [14/Sep/2023:23:40:35 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1004
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:35 +0200] "GET /syncope-enduser/api/dynamicTemplate?noCache=1694727634705 HTTP/1.1" 200 1042
127.0.0.1 - - [14/Sep/2023:23:40:35 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 2115
127.0.0.1 - - [14/Sep/2023:23:40:35 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 2115
127.0.0.1 - - [14/Sep/2023:23:40:36 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1004
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:36 +0200] "GET /syncope-enduser/api/dynamicTemplate?noCache=1694727634705 HTTP/1.1" 200 1042
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:36 +0200] "GET /syncope-enduser/app/css/login.css HTTP/1.1" 304 -
127.0.0.1 - - [14/Sep/2023:23:40:36 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1004
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:36 +0200] "GET /syncope-enduser/api/dynamicTemplate?noCache=1694727634705 HTTP/1.1" 200 1042
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:36 +0200] "GET /syncope-enduser/app/views/templates/selfTemplate.html HTTP/1.1" 200 3773
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:36 +0200] "GET /syncope-enduser/app/img/logo-green.png HTTP/1.1" 304 -
127.0.0.1 - - [14/Sep/2023:23:40:36 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1004
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:36 +0200] "GET /syncope-enduser/api/self/islogged?noCache=1694727634705 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:40:43 +0200] "GET /syncope/swagger/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:41:00 +0200] "GET /syncope-console/ HTTP/1.1" 404 682
